complaint_id,reported_at,fraud_type,reported_amount,state,district,reporting_channel,victim_entity_id,initial_priority,data_classification
CMP-003840,2026-03-21T20:07:16+00:00,Loan Scam,2932.32,Maharashtra,Nagpur,Portal,ENT-007360,MEDIUM,SYNTHETIC
CMP-003841,2026-02-14T17:15:55+00:00,Investment,15905.61,Maharashtra,Thane,Bank Referral,ENT-004738,HIGH,SYNTHETIC
CMP-003842,2026-03-21T22:30:57+00:00,Loan Scam,4473.24,West Bengal,North 24 Parganas,Bank Referral,ENT-006560,HIGH,SYNTHETIC
CMP-003843,2026-02-01T08:16:16+00:00,Investment,37027.63,Karnataka,Bengaluru Urban,Police Station,ENT-011876,HIGH,SYNTHETIC
CMP-003844,2026-02-08T01:08:50+00:00,Loan Scam,18792.94,Karnataka,Mangaluru,1930,ENT-002236,HIGH,SYNTHETIC
CMP-003845,2026-05-27T15:35:43+00:00,Impersonation,67463.94,Rajasthan,Kota,Citizen App,ENT-010759,HIGH,SYNTHETIC
CMP-003846,2026-06-27T09:26:46+00:00,Phishing,2791.99,Telangana,Nizamabad,Bank Referral,ENT-003513,MEDIUM,SYNTHETIC
CMP-003847,2026-02-13T05:44:16+00:00,Impersonation,10640.58,Telangana,Hyderabad,Bank Referral,ENT-000753,MEDIUM,SYNTHETIC
CMP-003848,2026-05-01T18:12:09+00:00,Impersonation,11443.92,Delhi,North East Delhi,Citizen App,ENT-003274,MEDIUM,SYNTHETIC
CMP-003849,2026-06-21T02:01:21+00:00,UPI,7385.77,Karnataka,Mangaluru,Police Station,ENT-001576,MEDIUM,SYNTHETIC
CMP-003850,2026-01-08T16:07:58+00:00,Loan Scam,13712.58,Uttar Pradesh,Lucknow,Portal,ENT-002744,LOW,SYNTHETIC
CMP-003851,2026-05-07T10:42:09+00:00,Remote Access,7903.56,Telangana,Nizamabad,Portal,ENT-010075,MEDIUM,SYNTHETIC
CMP-003852,2026-04-12T10:35:47+00:00,Investment,7818.46,Tamil Nadu,Coimbatore,Police Station,ENT-007025,LOW,SYNTHETIC
CMP-003853,2026-05-15T07:11:52+00:00,Remote Access,6506.66,Telangana,Warangal,Police Station,ENT-009495,HIGH,SYNTHETIC
CMP-003854,2026-06-05T01:29:53+00:00,Impersonation,8386.35,Uttar Pradesh,Kanpur Nagar,Portal,ENT-006759,LOW,SYNTHETIC
CMP-003855,2026-03-08T06:12:19+00:00,UPI,3007.83,Bihar,Patna,Police Station,ENT-000420,HIGH,SYNTHETIC
CMP-003856,2026-04-21T05:20:48+00:00,Phishing,5519.35,Uttar Pradesh,Gautam Buddha Nagar,Bank Referral,ENT-009992,MEDIUM,SYNTHETIC
CMP-003857,2026-02-07T07:20:02+00:00,Remote Access,58477.53,Karnataka,Mangaluru,Police Station,ENT-011158,HIGH,SYNTHETIC
CMP-003858,2026-05-22T03:31:35+00:00,Impersonation,9089.3,West Bengal,Kolkata,Citizen App,ENT-001859,LOW,SYNTHETIC
CMP-003859,2026-06-21T13:09:03+00:00,Card Fraud,79644.03,Rajasthan,Udaipur,Bank Referral,ENT-007091,MEDIUM,SYNTHETIC
CMP-003860,2026-01-05T01:33:14+00:00,Impersonation,67480.68,Uttar Pradesh,Kanpur Nagar,Citizen App,ENT-003230,MEDIUM,SYNTHETIC
CMP-003861,2026-05-09T13:24:13+00:00,Impersonation,4731.85,Uttar Pradesh,Kanpur Nagar,1930,ENT-000176,LOW,SYNTHETIC
CMP-003862,2026-02-20T07:17:34+00:00,UPI,3569.02,Uttar Pradesh,Kanpur Nagar,1930,ENT-000674,HIGH,SYNTHETIC
CMP-003863,2026-03-04T14:33:47+00:00,UPI,26980.27,Madhya Pradesh,Bhopal,Portal,ENT-004465,MEDIUM,SYNTHETIC
CMP-003864,2026-03-02T01:30:56+00:00,Loan Scam,13292.83,Rajasthan,Jaipur,Portal,ENT-003511,MEDIUM,SYNTHETIC
CMP-003865,2026-06-01T07:25:41+00:00,Marketplace,1864.77,Karnataka,Bengaluru Urban,1930,ENT-004132,LOW,SYNTHETIC
CMP-003866,2026-06-23T12:02:29+00:00,Phishing,51106.59,Bihar,Gaya,Bank Referral,ENT-009180,LOW,SYNTHETIC
CMP-003867,2026-02-11T05:58:22+00:00,Loan Scam,51960.15,Uttar Pradesh,Lucknow,Police Station,ENT-011605,LOW,SYNTHETIC
CMP-003868,2026-01-29T09:45:06+00:00,Marketplace,20265.5,West Bengal,Howrah,Bank Referral,ENT-003307,MEDIUM,SYNTHETIC
CMP-003869,2026-02-10T10:47:33+00:00,Remote Access,6585.93,Rajasthan,Kota,1930,ENT-004172,LOW,SYNTHETIC
CMP-003870,2026-06-20T05:50:26+00:00,Impersonation,9275.58,Delhi,New Delhi,Portal,ENT-004211,MEDIUM,SYNTHETIC
CMP-003871,2026-03-08T11:57:51+00:00,Impersonation,5797.6,Delhi,North East Delhi,Police Station,ENT-011143,HIGH,SYNTHETIC
CMP-003872,2026-03-17T19:56:34+00:00,UPI,6271.06,Tamil Nadu,Chennai,Portal,ENT-004507,LOW,SYNTHETIC
CMP-003873,2026-03-29T09:57:08+00:00,Investment,30284.11,Tamil Nadu,Madurai,Bank Referral,ENT-001975,LOW,SYNTHETIC
CMP-003874,2026-04-08T21:07:02+00:00,UPI,13074.71,Bihar,Patna,1930,ENT-006617,MEDIUM,SYNTHETIC
CMP-003875,2026-01-24T06:13:16+00:00,Phishing,11651.98,Madhya Pradesh,Indore,Police Station,ENT-005686,LOW,SYNTHETIC
CMP-003876,2026-06-20T12:48:58+00:00,Loan Scam,2490.82,Karnataka,Mysuru,Bank Referral,ENT-005769,HIGH,SYNTHETIC
CMP-003877,2026-04-25T13:03:40+00:00,Marketplace,70435.3,Tamil Nadu,Chennai,Police Station,ENT-007697,HIGH,SYNTHETIC
CMP-003878,2026-06-01T13:55:24+00:00,Phishing,33970.04,Bihar,Patna,Portal,ENT-002005,HIGH,SYNTHETIC
CMP-003879,2026-02-14T07:00:28+00:00,Phishing,4544.92,Bihar,Gaya,Bank Referral,ENT-007994,HIGH,SYNTHETIC
CMP-003880,2026-01-08T15:15:52+00:00,Card Fraud,2740.5,Madhya Pradesh,Jabalpur,1930,ENT-003212,HIGH,SYNTHETIC
CMP-003881,2026-04-19T05:56:36+00:00,Phishing,4707.92,Bihar,Patna,Bank Referral,ENT-011217,MEDIUM,SYNTHETIC
CMP-003882,2026-06-22T05:33:24+00:00,Remote Access,5051.45,Tamil Nadu,Coimbatore,Citizen App,ENT-000042,MEDIUM,SYNTHETIC
CMP-003883,2026-04-20T02:52:15+00:00,UPI,123822.03,Delhi,West Delhi,Portal,ENT-006599,HIGH,SYNTHETIC
CMP-003884,2026-04-20T08:56:55+00:00,Impersonation,5690.49,West Bengal,Kolkata,1930,ENT-009462,HIGH,SYNTHETIC
CMP-003885,2026-01-02T05:43:57+00:00,Impersonation,11652.52,West Bengal,Howrah,1930,ENT-006574,LOW,SYNTHETIC
CMP-003886,2026-03-24T09:46:48+00:00,Impersonation,3569.41,Uttar Pradesh,Lucknow,Portal,ENT-002539,LOW,SYNTHETIC
CMP-003887,2026-01-12T19:03:23+00:00,Impersonation,3068.33,Tamil Nadu,Chennai,1930,ENT-007044,HIGH,SYNTHETIC
CMP-003888,2026-01-28T10:19:44+00:00,Investment,10131.94,Tamil Nadu,Coimbatore,1930,ENT-001455,LOW,SYNTHETIC
CMP-003889,2026-02-18T08:10:55+00:00,Phishing,34262.22,West Bengal,Kolkata,Citizen App,ENT-000329,MEDIUM,SYNTHETIC
CMP-003890,2026-01-08T07:30:41+00:00,UPI,28646.11,Rajasthan,Kota,Bank Referral,ENT-010096,MEDIUM,SYNTHETIC
CMP-003891,2026-06-09T19:53:42+00:00,Impersonation,15974.41,Rajasthan,Jaipur,Bank Referral,ENT-010756,HIGH,SYNTHETIC
CMP-003892,2026-03-05T05:21:17+00:00,Impersonation,32537.09,Rajasthan,Jodhpur,Portal,ENT-008078,MEDIUM,SYNTHETIC
CMP-003893,2026-04-22T01:33:07+00:00,Investment,19205.21,Madhya Pradesh,Jabalpur,Citizen App,ENT-007129,MEDIUM,SYNTHETIC
CMP-003894,2026-05-16T14:20:14+00:00,Marketplace,9134.11,West Bengal,Howrah,Citizen App,ENT-001476,HIGH,SYNTHETIC
CMP-003895,2026-02-23T02:42:46+00:00,Impersonation,12738.29,Karnataka,Mangaluru,Citizen App,ENT-007803,HIGH,SYNTHETIC
CMP-003896,2026-01-13T23:03:26+00:00,Loan Scam,8917.95,Delhi,West Delhi,Police Station,ENT-009019,HIGH,SYNTHETIC
CMP-003897,2026-03-02T00:33:20+00:00,Loan Scam,6078.79,Delhi,New Delhi,1930,ENT-003341,HIGH,SYNTHETIC
CMP-003898,2026-03-17T03:00:08+00:00,Marketplace,54958.94,Karnataka,Mysuru,Citizen App,ENT-001968,LOW,SYNTHETIC
CMP-003899,2026-02-24T10:45:25+00:00,Marketplace,137289.74,West Bengal,North 24 Parganas,1930,ENT-004173,MEDIUM,SYNTHETIC
CMP-003900,2026-06-06T13:47:32+00:00,Marketplace,23076.38,Delhi,North East Delhi,Bank Referral,ENT-008668,HIGH,SYNTHETIC
CMP-003901,2026-02-28T08:05:11+00:00,UPI,4404.51,Uttar Pradesh,Jaunpur,1930,ENT-000726,MEDIUM,SYNTHETIC
CMP-003902,2026-04-28T08:18:12+00:00,Loan Scam,16787.22,Delhi,New Delhi,Bank Referral,ENT-011796,HIGH,SYNTHETIC
CMP-003903,2026-05-23T21:47:19+00:00,Impersonation,6728.09,Maharashtra,Mumbai,Bank Referral,ENT-006102,LOW,SYNTHETIC
CMP-003904,2026-06-20T18:12:58+00:00,Phishing,16749.64,Uttar Pradesh,Gautam Buddha Nagar,1930,ENT-001580,LOW,SYNTHETIC
CMP-003905,2026-04-08T17:22:33+00:00,Card Fraud,12482.62,Tamil Nadu,Chennai,Police Station,ENT-001422,LOW,SYNTHETIC
CMP-003906,2026-04-11T20:17:28+00:00,Marketplace,8387.86,West Bengal,Kolkata,1930,ENT-011594,MEDIUM,SYNTHETIC
CMP-003907,2026-04-15T15:23:55+00:00,Loan Scam,62186.57,Uttar Pradesh,Varanasi,Citizen App,ENT-004269,HIGH,SYNTHETIC
CMP-003908,2026-06-17T16:23:31+00:00,Loan Scam,6132.83,Delhi,South East Delhi,Bank Referral,ENT-000244,MEDIUM,SYNTHETIC
CMP-003909,2026-04-20T05:24:13+00:00,UPI,57133.53,Uttar Pradesh,Varanasi,Portal,ENT-008405,LOW,SYNTHETIC
CMP-003910,2026-03-11T01:56:27+00:00,Impersonation,40052.47,Tamil Nadu,Chennai,1930,ENT-010858,HIGH,SYNTHETIC
CMP-003911,2026-06-14T08:20:28+00:00,UPI,10664.01,West Bengal,Kolkata,Portal,ENT-004814,MEDIUM,SYNTHETIC
CMP-003912,2026-05-12T22:28:11+00:00,Loan Scam,12846.74,Uttar Pradesh,Gautam Buddha Nagar,1930,ENT-011203,HIGH,SYNTHETIC
CMP-003913,2026-01-30T03:46:21+00:00,Marketplace,11040.59,Tamil Nadu,Madurai,Citizen App,ENT-007416,MEDIUM,SYNTHETIC
CMP-003914,2026-05-20T20:18:52+00:00,Marketplace,6543.71,Karnataka,Bengaluru Urban,Citizen App,ENT-001581,LOW,SYNTHETIC
CMP-003915,2026-06-06T18:31:14+00:00,Card Fraud,12690.57,Tamil Nadu,Madurai,1930,ENT-009417,HIGH,SYNTHETIC
CMP-003916,2026-03-09T15:00:26+00:00,Impersonation,6111.75,Maharashtra,Thane,Citizen App,ENT-001675,MEDIUM,SYNTHETIC
CMP-003917,2026-01-09T21:24:29+00:00,Impersonation,7024.52,Tamil Nadu,Chennai,1930,ENT-011361,HIGH,SYNTHETIC
CMP-003918,2026-04-30T20:58:16+00:00,Investment,8786.92,Karnataka,Mangaluru,1930,ENT-007892,HIGH,SYNTHETIC
CMP-003919,2026-02-13T17:33:26+00:00,Impersonation,28011.32,Bihar,Muzaffarpur,Police Station,ENT-005859,MEDIUM,SYNTHETIC
CMP-003920,2026-02-23T07:26:21+00:00,UPI,27872.97,Karnataka,Bengaluru Urban,Police Station,ENT-005024,MEDIUM,SYNTHETIC
CMP-003921,2026-04-08T11:25:34+00:00,Loan Scam,5924.26,Tamil Nadu,Coimbatore,Citizen App,ENT-004759,LOW,SYNTHETIC
CMP-003922,2026-01-13T09:20:34+00:00,UPI,11057.81,Maharashtra,Nashik,Bank Referral,ENT-001602,HIGH,SYNTHETIC
CMP-003923,2026-04-26T08:27:10+00:00,Marketplace,4045.28,Tamil Nadu,Chennai,Portal,ENT-009691,HIGH,SYNTHETIC
CMP-003924,2026-06-03T05:41:32+00:00,Investment,3901.54,Bihar,Muzaffarpur,1930,ENT-008807,MEDIUM,SYNTHETIC
CMP-003925,2026-05-05T14:03:52+00:00,Remote Access,4280.59,Telangana,Hyderabad,Portal,ENT-001638,LOW,SYNTHETIC
CMP-003926,2026-01-05T18:11:10+00:00,Impersonation,11663.03,Tamil Nadu,Madurai,Bank Referral,ENT-004740,HIGH,SYNTHETIC
CMP-003927,2026-04-03T09:53:35+00:00,Card Fraud,21486.74,Telangana,Warangal,Police Station,ENT-004041,LOW,SYNTHETIC
CMP-003928,2026-05-18T02:45:54+00:00,UPI,1776.88,Tamil Nadu,Coimbatore,Citizen App,ENT-002522,MEDIUM,SYNTHETIC
CMP-003929,2026-06-19T01:25:48+00:00,Remote Access,10931.72,Delhi,West Delhi,1930,ENT-001850,LOW,SYNTHETIC
CMP-003930,2026-03-23T06:25:32+00:00,Investment,21155.15,Delhi,North East Delhi,1930,ENT-006645,LOW,SYNTHETIC
CMP-003931,2026-04-04T22:59:04+00:00,Investment,55229.16,Tamil Nadu,Coimbatore,Citizen App,ENT-007238,MEDIUM,SYNTHETIC
CMP-003932,2026-03-02T11:37:52+00:00,Loan Scam,12154.99,Bihar,Gaya,1930,ENT-000112,LOW,SYNTHETIC
CMP-003933,2026-03-09T09:21:32+00:00,Card Fraud,16690.16,Rajasthan,Jaipur,Portal,ENT-007432,LOW,SYNTHETIC
CMP-003934,2026-05-13T21:03:40+00:00,UPI,11897.2,Madhya Pradesh,Indore,Police Station,ENT-008311,LOW,SYNTHETIC
CMP-003935,2026-01-22T17:26:31+00:00,Loan Scam,8733.47,Bihar,Muzaffarpur,Police Station,ENT-007952,LOW,SYNTHETIC
CMP-003936,2026-04-02T09:38:11+00:00,Card Fraud,8979.61,Telangana,Nizamabad,1930,ENT-002769,MEDIUM,SYNTHETIC
CMP-003937,2026-01-04T16:05:39+00:00,Remote Access,14527.1,Uttar Pradesh,Jaunpur,Portal,ENT-005606,HIGH,SYNTHETIC
CMP-003938,2026-03-31T07:01:24+00:00,Investment,33444.87,West Bengal,North 24 Parganas,Portal,ENT-010543,MEDIUM,SYNTHETIC
CMP-003939,2026-06-22T07:48:30+00:00,Loan Scam,8201.68,West Bengal,Kolkata,Citizen App,ENT-006107,LOW,SYNTHETIC
CMP-003940,2026-05-19T06:32:07+00:00,Remote Access,51812.91,Uttar Pradesh,Lucknow,Police Station,ENT-005072,LOW,SYNTHETIC
CMP-003941,2026-02-24T11:33:09+00:00,Remote Access,11088.99,Maharashtra,Nagpur,1930,ENT-003656,LOW,SYNTHETIC
CMP-003942,2026-01-28T14:25:22+00:00,Investment,14445.41,Maharashtra,Nagpur,Police Station,ENT-000627,HIGH,SYNTHETIC
CMP-003943,2026-06-06T11:12:05+00:00,Impersonation,395706.7,Madhya Pradesh,Jabalpur,1930,ENT-002231,LOW,SYNTHETIC
CMP-003944,2026-01-05T20:05:44+00:00,Remote Access,52921.49,Bihar,Patna,Portal,ENT-000283,MEDIUM,SYNTHETIC
CMP-003945,2026-01-10T08:45:55+00:00,Card Fraud,3208.28,Rajasthan,Jaipur,1930,ENT-001898,LOW,SYNTHETIC
CMP-003946,2026-05-27T07:00:31+00:00,Card Fraud,30515.56,Bihar,Gaya,Police Station,ENT-000861,LOW,SYNTHETIC
CMP-003947,2026-05-11T16:13:41+00:00,Marketplace,13656.21,Tamil Nadu,Chennai,Portal,ENT-010852,LOW,SYNTHETIC
CMP-003948,2026-02-19T19:45:04+00:00,Loan Scam,41636.49,Bihar,Patna,Police Station,ENT-005541,HIGH,SYNTHETIC
CMP-003949,2026-01-14T22:47:22+00:00,Marketplace,20130.74,Madhya Pradesh,Bhopal,Bank Referral,ENT-002266,HIGH,SYNTHETIC
CMP-003950,2026-02-08T06:59:44+00:00,Investment,7419.19,Bihar,Bhagalpur,Bank Referral,ENT-008848,MEDIUM,SYNTHETIC
CMP-003951,2026-01-28T13:35:57+00:00,Marketplace,29844.61,Karnataka,Mysuru,1930,ENT-008611,HIGH,SYNTHETIC
CMP-003952,2026-01-30T06:27:44+00:00,Marketplace,14557.19,Bihar,Gaya,Bank Referral,ENT-010027,LOW,SYNTHETIC
CMP-003953,2026-03-13T10:16:19+00:00,Investment,11900.8,Bihar,Bhagalpur,Citizen App,ENT-008489,MEDIUM,SYNTHETIC
CMP-003954,2026-05-13T21:59:52+00:00,Remote Access,26241.25,Uttar Pradesh,Gautam Buddha Nagar,1930,ENT-010069,MEDIUM,SYNTHETIC
CMP-003955,2026-02-25T13:39:54+00:00,Loan Scam,43148.43,West Bengal,Kolkata,Citizen App,ENT-002615,HIGH,SYNTHETIC
CMP-003956,2026-01-30T07:31:54+00:00,Remote Access,40413.07,Delhi,North East Delhi,Citizen App,ENT-003194,MEDIUM,SYNTHETIC
CMP-003957,2026-03-06T08:53:34+00:00,Loan Scam,13634.91,Telangana,Nizamabad,Portal,ENT-005652,HIGH,SYNTHETIC
CMP-003958,2026-02-23T04:01:46+00:00,Investment,18218.34,Madhya Pradesh,Bhopal,Bank Referral,ENT-007899,HIGH,SYNTHETIC
CMP-003959,2026-03-03T06:22:30+00:00,Impersonation,6300.1,Karnataka,Mangaluru,Police Station,ENT-004969,MEDIUM,SYNTHETIC
CMP-003960,2026-01-17T03:39:43+00:00,Investment,28089.2,Bihar,Patna,Citizen App,ENT-004593,LOW,SYNTHETIC
CMP-003961,2026-01-10T06:25:39+00:00,Investment,15508.68,West Bengal,Kolkata,Bank Referral,ENT-002980,LOW,SYNTHETIC
CMP-003962,2026-06-24T03:08:16+00:00,Loan Scam,17344.0,Maharashtra,Mumbai,Bank Referral,ENT-008562,HIGH,SYNTHETIC
CMP-003963,2026-01-18T10:00:29+00:00,Investment,18130.01,Uttar Pradesh,Jaunpur,Police Station,ENT-003807,LOW,SYNTHETIC
CMP-003964,2026-05-10T23:49:40+00:00,Card Fraud,11567.41,Madhya Pradesh,Bhopal,Portal,ENT-010181,LOW,SYNTHETIC
CMP-003965,2026-06-12T06:06:19+00:00,Phishing,15766.55,West Bengal,Howrah,Bank Referral,ENT-004250,MEDIUM,SYNTHETIC
CMP-003966,2026-05-10T03:27:02+00:00,Loan Scam,22574.3,Maharashtra,Thane,1930,ENT-007953,HIGH,SYNTHETIC
CMP-003967,2026-01-23T06:20:05+00:00,Card Fraud,170582.27,Delhi,South East Delhi,Portal,ENT-004666,MEDIUM,SYNTHETIC
CMP-003968,2026-06-24T18:29:57+00:00,Investment,49601.9,Bihar,Muzaffarpur,1930,ENT-010923,HIGH,SYNTHETIC
CMP-003969,2026-03-20T11:21:45+00:00,Remote Access,12018.32,Telangana,Nizamabad,Bank Referral,ENT-002561,HIGH,SYNTHETIC
CMP-003970,2026-02-16T01:32:15+00:00,Loan Scam,5783.11,Madhya Pradesh,Jabalpur,Portal,ENT-005212,HIGH,SYNTHETIC
CMP-003971,2026-06-04T17:01:11+00:00,Loan Scam,15741.1,Uttar Pradesh,Gautam Buddha Nagar,Citizen App,ENT-011291,HIGH,SYNTHETIC
CMP-003972,2026-02-24T08:46:38+00:00,Card Fraud,8959.69,West Bengal,Kolkata,Police Station,ENT-001345,LOW,SYNTHETIC
CMP-003973,2026-04-21T18:48:48+00:00,Remote Access,26193.44,West Bengal,North 24 Parganas,1930,ENT-005452,HIGH,SYNTHETIC
CMP-003974,2026-04-09T17:15:32+00:00,UPI,10396.35,Tamil Nadu,Chennai,Police Station,ENT-010674,LOW,SYNTHETIC
CMP-003975,2026-03-10T05:52:07+00:00,UPI,12149.66,Madhya Pradesh,Jabalpur,Police Station,ENT-003904,MEDIUM,SYNTHETIC
CMP-003976,2026-02-13T03:35:13+00:00,Remote Access,2457.86,Tamil Nadu,Coimbatore,Citizen App,ENT-007109,MEDIUM,SYNTHETIC
CMP-003977,2026-06-01T01:15:12+00:00,Loan Scam,28152.05,Maharashtra,Pune,Police Station,ENT-001174,MEDIUM,SYNTHETIC
CMP-003978,2026-02-17T05:37:35+00:00,Investment,18991.5,Delhi,West Delhi,Portal,ENT-009277,HIGH,SYNTHETIC
CMP-003979,2026-05-31T19:41:37+00:00,Remote Access,8584.3,Maharashtra,Nagpur,1930,ENT-011821,HIGH,SYNTHETIC
CMP-003980,2026-03-20T15:26:52+00:00,Marketplace,33058.4,Telangana,Nizamabad,Police Station,ENT-000334,HIGH,SYNTHETIC
CMP-003981,2026-02-25T21:51:54+00:00,Remote Access,8124.42,Rajasthan,Kota,Police Station,ENT-005553,HIGH,SYNTHETIC
CMP-003982,2026-03-16T11:08:34+00:00,Impersonation,4523.2,Madhya Pradesh,Bhopal,Citizen App,ENT-002058,MEDIUM,SYNTHETIC
CMP-003983,2026-05-22T14:07:43+00:00,Impersonation,525.62,Bihar,Patna,Bank Referral,ENT-003332,HIGH,SYNTHETIC
CMP-003984,2026-06-06T15:00:51+00:00,Impersonation,2865.48,Rajasthan,Kota,1930,ENT-000120,MEDIUM,SYNTHETIC
CMP-003985,2026-06-02T02:00:43+00:00,Impersonation,1493.88,Rajasthan,Jodhpur,Citizen App,ENT-008433,HIGH,SYNTHETIC
CMP-003986,2026-03-19T23:19:27+00:00,UPI,5793.16,Madhya Pradesh,Bhopal,Bank Referral,ENT-009587,MEDIUM,SYNTHETIC
CMP-003987,2026-01-09T15:27:59+00:00,Loan Scam,13517.07,Telangana,Warangal,Bank Referral,ENT-002568,HIGH,SYNTHETIC
CMP-003988,2026-06-25T04:22:36+00:00,Investment,8643.02,Madhya Pradesh,Indore,1930,ENT-008007,LOW,SYNTHETIC
CMP-003989,2026-03-04T03:17:13+00:00,UPI,106907.85,Delhi,South East Delhi,Bank Referral,ENT-003403,LOW,SYNTHETIC
CMP-003990,2026-06-03T10:42:26+00:00,Marketplace,69255.63,Bihar,Gaya,Citizen App,ENT-001690,HIGH,SYNTHETIC
CMP-003991,2026-05-23T09:30:58+00:00,Marketplace,4887.25,Delhi,South East Delhi,Portal,ENT-006271,MEDIUM,SYNTHETIC
CMP-003992,2026-06-13T19:33:37+00:00,Phishing,2121.79,West Bengal,North 24 Parganas,Citizen App,ENT-008039,MEDIUM,SYNTHETIC
CMP-003993,2026-04-17T16:58:51+00:00,Investment,19915.03,Delhi,South East Delhi,Portal,ENT-002652,LOW,SYNTHETIC
CMP-003994,2026-01-14T00:42:01+00:00,Phishing,94809.55,Madhya Pradesh,Jabalpur,Citizen App,ENT-008568,MEDIUM,SYNTHETIC
CMP-003995,2026-03-12T07:40:57+00:00,Card Fraud,125949.04,Delhi,New Delhi,Citizen App,ENT-000701,LOW,SYNTHETIC
CMP-003996,2026-03-08T12:12:35+00:00,Investment,37572.79,Telangana,Nizamabad,Police Station,ENT-001092,LOW,SYNTHETIC
CMP-003997,2026-01-12T23:08:15+00:00,Investment,14570.09,Delhi,West Delhi,Police Station,ENT-006610,MEDIUM,SYNTHETIC
CMP-003998,2026-01-27T21:18:17+00:00,Loan Scam,22639.45,Karnataka,Mysuru,Bank Referral,ENT-004403,MEDIUM,SYNTHETIC
CMP-003999,2026-03-03T23:31:07+00:00,Phishing,8023.17,Rajasthan,Jaipur,Bank Referral,ENT-003630,HIGH,SYNTHETIC
CMP-004000,2026-06-20T05:26:22+00:00,Card Fraud,11315.29,Rajasthan,Jaipur,Police Station,ENT-006952,LOW,SYNTHETIC
CMP-004001,2026-01-16T19:01:20+00:00,Marketplace,45529.5,Bihar,Gaya,Police Station,ENT-009217,LOW,SYNTHETIC
CMP-004002,2026-01-27T15:42:10+00:00,Investment,2320.01,Karnataka,Bengaluru Urban,1930,ENT-009277,MEDIUM,SYNTHETIC
CMP-004003,2026-04-18T17:51:15+00:00,Loan Scam,10031.82,Rajasthan,Jodhpur,Portal,ENT-002816,HIGH,SYNTHETIC
CMP-004004,2026-06-16T14:54:43+00:00,Investment,7592.11,Uttar Pradesh,Jaunpur,Police Station,ENT-011078,MEDIUM,SYNTHETIC
CMP-004005,2026-04-25T23:04:28+00:00,Remote Access,12066.49,Tamil Nadu,Coimbatore,Bank Referral,ENT-004976,HIGH,SYNTHETIC
CMP-004006,2026-02-15T19:17:52+00:00,Phishing,19783.69,Tamil Nadu,Chennai,Citizen App,ENT-006624,LOW,SYNTHETIC
CMP-004007,2026-01-06T21:14:16+00:00,Loan Scam,41333.95,Maharashtra,Pune,Portal,ENT-002052,HIGH,SYNTHETIC
CMP-004008,2026-05-08T07:59:43+00:00,UPI,4745.45,Karnataka,Bengaluru Urban,Citizen App,ENT-002889,MEDIUM,SYNTHETIC
CMP-004009,2026-05-22T05:39:38+00:00,UPI,26883.58,Uttar Pradesh,Kanpur Nagar,Portal,ENT-004976,HIGH,SYNTHETIC
CMP-004010,2026-02-14T01:01:17+00:00,Impersonation,12315.58,Uttar Pradesh,Gautam Buddha Nagar,Bank Referral,ENT-000485,LOW,SYNTHETIC
CMP-004011,2026-01-07T07:38:44+00:00,Marketplace,10633.76,Bihar,Bhagalpur,Portal,ENT-001250,MEDIUM,SYNTHETIC
CMP-004012,2026-03-16T07:07:26+00:00,Impersonation,64073.65,Telangana,Hyderabad,1930,ENT-005935,MEDIUM,SYNTHETIC
CMP-004013,2026-04-03T22:22:24+00:00,Remote Access,17345.19,Bihar,Gaya,Portal,ENT-000914,LOW,SYNTHETIC
CMP-004014,2026-02-12T20:24:20+00:00,UPI,12298.78,Uttar Pradesh,Lucknow,1930,ENT-010947,LOW,SYNTHETIC
CMP-004015,2026-05-13T14:04:16+00:00,Remote Access,2553.29,Karnataka,Mysuru,Police Station,ENT-009931,MEDIUM,SYNTHETIC
CMP-004016,2026-01-24T10:32:12+00:00,Remote Access,38395.81,Bihar,Bhagalpur,Bank Referral,ENT-010887,LOW,SYNTHETIC
CMP-004017,2026-01-09T20:01:35+00:00,Card Fraud,5758.1,Rajasthan,Jaipur,Bank Referral,ENT-003027,LOW,SYNTHETIC
CMP-004018,2026-01-05T07:30:13+00:00,Marketplace,4828.5,Delhi,New Delhi,Citizen App,ENT-007128,HIGH,SYNTHETIC
CMP-004019,2026-03-22T19:12:11+00:00,Impersonation,28767.25,Bihar,Bhagalpur,Bank Referral,ENT-002535,MEDIUM,SYNTHETIC
CMP-004020,2026-03-08T16:49:57+00:00,Investment,12006.58,Delhi,West Delhi,Portal,ENT-004260,MEDIUM,SYNTHETIC
CMP-004021,2026-02-23T05:23:17+00:00,Loan Scam,53788.01,Maharashtra,Thane,Citizen App,ENT-011699,HIGH,SYNTHETIC
CMP-004022,2026-05-31T20:06:12+00:00,Marketplace,6677.44,Bihar,Bhagalpur,Portal,ENT-006449,MEDIUM,SYNTHETIC
CMP-004023,2026-01-14T07:35:15+00:00,UPI,4584.47,Madhya Pradesh,Jabalpur,Police Station,ENT-000100,LOW,SYNTHETIC
CMP-004024,2026-06-15T22:35:34+00:00,Impersonation,7902.61,Uttar Pradesh,Kanpur Nagar,Police Station,ENT-006815,LOW,SYNTHETIC
CMP-004025,2026-06-04T14:30:52+00:00,UPI,14128.07,Karnataka,Mysuru,Portal,ENT-011822,HIGH,SYNTHETIC
CMP-004026,2026-04-28T23:21:48+00:00,Phishing,7361.2,Delhi,New Delhi,Portal,ENT-009575,MEDIUM,SYNTHETIC
