alert_id,complaint_id,created_at,status,severity,policy_version
ALT-005258,CMP-005258,2026-03-09T22:08:03+00:00,ACTIONED,HIGH,POLICY-v1
ALT-005259,CMP-005259,2026-02-20T09:22:29+00:00,PENDING,LOW,POLICY-v1
ALT-005260,CMP-005260,2026-06-23T22:36:57+00:00,PENDING,LOW,POLICY-v1
ALT-005261,CMP-005261,2026-04-04T10:35:31+00:00,PENDING,HIGH,POLICY-v1
ALT-005262,CMP-005262,2026-05-18T11:33:59+00:00,PENDING,LOW,POLICY-v1
ALT-005263,CMP-005263,2026-06-06T16:22:28+00:00,PENDING,MEDIUM,POLICY-v1
ALT-005264,CMP-005264,2026-02-10T05:58:54+00:00,ACTIONED,MEDIUM,POLICY-v1
ALT-005265,CMP-005265,2026-01-12T01:19:27+00:00,PENDING,HIGH,POLICY-v1
ALT-005266,CMP-005266,2026-03-26T07:57:22+00:00,ACTIONED,LOW,POLICY-v1
ALT-005267,CMP-005267,2026-03-08T13:36:27+00:00,ACTIONED,LOW,POLICY-v1
ALT-005268,CMP-005268,2026-06-06T20:07:39+00:00,ACTIONED,LOW,POLICY-v1
ALT-005269,CMP-005269,2026-02-16T02:19:41+00:00,ACTIONED,HIGH,POLICY-v1
ALT-005270,CMP-005270,2026-04-06T03:23:30+00:00,ACTIONED,MEDIUM,POLICY-v1
ALT-005271,CMP-005271,2026-03-24T04:14:17+00:00,PENDING,HIGH,POLICY-v1
ALT-005272,CMP-005272,2026-05-03T17:56:09+00:00,ACTIONED,LOW,POLICY-v1
ALT-005273,CMP-005273,2026-04-29T05:45:41+00:00,EXPIRED,MEDIUM,POLICY-v1
ALT-005274,CMP-005274,2026-03-03T10:04:24+00:00,ACTIONED,HIGH,POLICY-v1
ALT-005275,CMP-005275,2026-06-03T05:38:25+00:00,EXPIRED,LOW,POLICY-v1
ALT-005276,CMP-005276,2026-06-08T08:40:16+00:00,PENDING,MEDIUM,POLICY-v1
ALT-005277,CMP-005277,2026-06-19T22:38:11+00:00,ACKNOWLEDGED,MEDIUM,POLICY-v1
ALT-005278,CMP-005278,2026-04-02T14:41:59+00:00,ACTIONED,HIGH,POLICY-v1
ALT-005279,CMP-005279,2026-01-04T15:18:41+00:00,PENDING,MEDIUM,POLICY-v1
ALT-005280,CMP-005280,2026-04-06T05:15:30+00:00,EXPIRED,HIGH,POLICY-v1
ALT-005281,CMP-005281,2026-06-01T08:17:58+00:00,ACTIONED,HIGH,POLICY-v1
ALT-005282,CMP-005282,2026-05-07T07:55:11+00:00,ACTIONED,LOW,POLICY-v1
ALT-005283,CMP-005283,2026-04-04T18:32:56+00:00,ACKNOWLEDGED,LOW,POLICY-v1
ALT-005284,CMP-005284,2026-05-01T05:55:11+00:00,ACTIONED,HIGH,POLICY-v1
ALT-005285,CMP-005285,2026-02-10T21:46:45+00:00,PENDING,HIGH,POLICY-v1
ALT-005286,CMP-005286,2026-04-14T23:07:35+00:00,ACTIONED,HIGH,POLICY-v1
ALT-005287,CMP-005287,2026-01-07T09:01:42+00:00,PENDING,LOW,POLICY-v1
ALT-005288,CMP-005288,2026-01-08T12:43:06+00:00,ACTIONED,HIGH,POLICY-v1
ALT-005289,CMP-005289,2026-02-16T08:44:49+00:00,ACTIONED,HIGH,POLICY-v1
ALT-005290,CMP-005290,2026-01-23T09:28:50+00:00,ACKNOWLEDGED,HIGH,POLICY-v1
ALT-005291,CMP-005291,2026-04-25T17:05:15+00:00,ACKNOWLEDGED,LOW,POLICY-v1
ALT-005292,CMP-005292,2026-01-30T01:07:50+00:00,ACKNOWLEDGED,HIGH,POLICY-v1
ALT-005293,CMP-005293,2026-01-12T17:56:58+00:00,PENDING,LOW,POLICY-v1
ALT-005294,CMP-005294,2026-01-21T00:19:04+00:00,ACTIONED,LOW,POLICY-v1
ALT-005295,CMP-005295,2026-02-19T14:24:31+00:00,ACTIONED,LOW,POLICY-v1
ALT-005296,CMP-005296,2026-06-13T10:01:14+00:00,ACTIONED,HIGH,POLICY-v1
ALT-005297,CMP-005297,2026-06-24T23:15:51+00:00,ACTIONED,HIGH,POLICY-v1
ALT-005298,CMP-005298,2026-05-16T09:53:55+00:00,ACTIONED,MEDIUM,POLICY-v1
ALT-005299,CMP-005299,2026-03-19T14:18:47+00:00,ACTIONED,MEDIUM,POLICY-v1
ALT-005300,CMP-005300,2026-06-16T07:50:20+00:00,ACTIONED,HIGH,POLICY-v1
ALT-005301,CMP-005301,2026-05-14T01:37:38+00:00,ACTIONED,MEDIUM,POLICY-v1
ALT-005302,CMP-005302,2026-02-09T00:33:41+00:00,ACTIONED,MEDIUM,POLICY-v1
ALT-005303,CMP-005303,2026-01-26T06:00:29+00:00,ACTIONED,HIGH,POLICY-v1
ALT-005304,CMP-005304,2026-06-02T16:25:22+00:00,ACTIONED,LOW,POLICY-v1
ALT-005305,CMP-005305,2026-03-23T15:49:40+00:00,EXPIRED,HIGH,POLICY-v1
ALT-005306,CMP-005306,2026-02-17T01:07:34+00:00,ACKNOWLEDGED,LOW,POLICY-v1
ALT-005307,CMP-005307,2026-05-09T11:24:39+00:00,EXPIRED,HIGH,POLICY-v1
ALT-005308,CMP-005308,2026-02-05T21:57:34+00:00,ACTIONED,HIGH,POLICY-v1
ALT-005309,CMP-005309,2026-06-08T19:50:31+00:00,ACKNOWLEDGED,LOW,POLICY-v1
ALT-005310,CMP-005310,2026-03-27T11:08:12+00:00,PENDING,HIGH,POLICY-v1
ALT-005311,CMP-005311,2026-06-07T16:31:34+00:00,PENDING,LOW,POLICY-v1
ALT-005312,CMP-005312,2026-04-13T03:30:44+00:00,ACTIONED,LOW,POLICY-v1
ALT-005313,CMP-005313,2026-05-14T01:00:42+00:00,PENDING,LOW,POLICY-v1
ALT-005314,CMP-005314,2026-03-15T23:17:21+00:00,ACKNOWLEDGED,LOW,POLICY-v1
ALT-005315,CMP-005315,2026-01-31T17:53:18+00:00,ACTIONED,LOW,POLICY-v1
ALT-005316,CMP-005316,2026-05-10T21:10:10+00:00,ACKNOWLEDGED,LOW,POLICY-v1
ALT-005317,CMP-005317,2026-03-19T06:28:47+00:00,ACTIONED,HIGH,POLICY-v1
ALT-005318,CMP-005318,2026-03-19T07:30:05+00:00,EXPIRED,MEDIUM,POLICY-v1
ALT-005319,CMP-005319,2026-06-15T04:21:00+00:00,ACKNOWLEDGED,HIGH,POLICY-v1
ALT-005320,CMP-005320,2026-04-13T19:25:44+00:00,ACTIONED,MEDIUM,POLICY-v1
ALT-005321,CMP-005321,2026-06-10T19:06:28+00:00,ACTIONED,LOW,POLICY-v1
ALT-005322,CMP-005322,2026-02-27T14:04:57+00:00,ACKNOWLEDGED,MEDIUM,POLICY-v1
ALT-005323,CMP-005323,2026-05-07T21:32:17+00:00,ACTIONED,MEDIUM,POLICY-v1
ALT-005324,CMP-005324,2026-04-08T18:51:51+00:00,ACTIONED,HIGH,POLICY-v1
ALT-005325,CMP-005325,2026-01-13T12:43:26+00:00,ACTIONED,HIGH,POLICY-v1
ALT-005326,CMP-005326,2026-06-02T20:29:39+00:00,ACTIONED,HIGH,POLICY-v1
ALT-005327,CMP-005327,2026-03-25T06:59:25+00:00,ACKNOWLEDGED,HIGH,POLICY-v1
ALT-005328,CMP-005328,2026-02-18T16:42:42+00:00,ACTIONED,MEDIUM,POLICY-v1
ALT-005329,CMP-005329,2026-06-09T08:34:33+00:00,ACKNOWLEDGED,MEDIUM,POLICY-v1
ALT-005330,CMP-005330,2026-02-28T13:28:35+00:00,ACKNOWLEDGED,LOW,POLICY-v1
ALT-005331,CMP-005331,2026-02-28T02:51:33+00:00,EXPIRED,MEDIUM,POLICY-v1
ALT-005332,CMP-005332,2026-03-04T09:52:44+00:00,ACKNOWLEDGED,MEDIUM,POLICY-v1
ALT-005333,CMP-005333,2026-04-07T17:22:59+00:00,ACTIONED,LOW,POLICY-v1
ALT-005334,CMP-005334,2026-01-28T21:46:50+00:00,ACTIONED,HIGH,POLICY-v1
ALT-005335,CMP-005335,2026-03-29T00:09:01+00:00,ACKNOWLEDGED,HIGH,POLICY-v1
ALT-005336,CMP-005336,2026-04-12T21:43:38+00:00,ACTIONED,MEDIUM,POLICY-v1
ALT-005337,CMP-005337,2026-04-06T03:00:38+00:00,ACTIONED,MEDIUM,POLICY-v1
ALT-005338,CMP-005338,2026-03-01T18:42:51+00:00,EXPIRED,MEDIUM,POLICY-v1
ALT-005339,CMP-005339,2026-05-11T15:46:40+00:00,ACTIONED,HIGH,POLICY-v1
ALT-005340,CMP-005340,2026-02-10T04:25:10+00:00,ACTIONED,LOW,POLICY-v1
ALT-005341,CMP-005341,2026-01-18T23:37:37+00:00,ACKNOWLEDGED,LOW,POLICY-v1
ALT-005342,CMP-005342,2026-05-14T10:20:41+00:00,EXPIRED,LOW,POLICY-v1
ALT-005343,CMP-005343,2026-06-12T08:00:39+00:00,ACTIONED,MEDIUM,POLICY-v1
ALT-005344,CMP-005344,2026-06-04T16:51:59+00:00,ACTIONED,MEDIUM,POLICY-v1
ALT-005345,CMP-005345,2026-01-13T20:55:41+00:00,PENDING,LOW,POLICY-v1
ALT-005346,CMP-005346,2026-04-04T22:37:44+00:00,ACTIONED,LOW,POLICY-v1
ALT-005347,CMP-005347,2026-05-12T23:04:27+00:00,ACTIONED,MEDIUM,POLICY-v1
ALT-005348,CMP-005348,2026-02-15T22:05:48+00:00,ACKNOWLEDGED,MEDIUM,POLICY-v1
ALT-005349,CMP-005349,2026-03-07T07:27:59+00:00,ACKNOWLEDGED,MEDIUM,POLICY-v1
ALT-005350,CMP-005350,2026-03-15T05:13:49+00:00,PENDING,HIGH,POLICY-v1
ALT-005351,CMP-005351,2026-03-26T11:04:47+00:00,PENDING,LOW,POLICY-v1
ALT-005352,CMP-005352,2026-01-24T01:03:02+00:00,ACTIONED,MEDIUM,POLICY-v1
ALT-005353,CMP-005353,2026-02-24T19:13:21+00:00,ACKNOWLEDGED,MEDIUM,POLICY-v1
ALT-005354,CMP-005354,2026-01-28T16:42:46+00:00,ACTIONED,MEDIUM,POLICY-v1
ALT-005355,CMP-005355,2026-06-28T03:51:11+00:00,ACTIONED,MEDIUM,POLICY-v1
ALT-005356,CMP-005356,2026-01-08T02:19:06+00:00,ACTIONED,MEDIUM,POLICY-v1
ALT-005357,CMP-005357,2026-05-29T12:45:18+00:00,ACTIONED,MEDIUM,POLICY-v1
ALT-005358,CMP-005358,2026-05-02T18:27:34+00:00,PENDING,HIGH,POLICY-v1
ALT-005359,CMP-005359,2026-06-10T07:16:23+00:00,ACTIONED,HIGH,POLICY-v1
ALT-005360,CMP-005360,2026-03-11T09:01:24+00:00,ACTIONED,HIGH,POLICY-v1
ALT-005361,CMP-005361,2026-02-20T00:59:12+00:00,ACTIONED,HIGH,POLICY-v1
ALT-005362,CMP-005362,2026-05-04T22:34:23+00:00,EXPIRED,MEDIUM,POLICY-v1
ALT-005363,CMP-005363,2026-04-15T13:04:17+00:00,ACKNOWLEDGED,HIGH,POLICY-v1
ALT-005364,CMP-005364,2026-06-08T07:07:07+00:00,EXPIRED,HIGH,POLICY-v1
ALT-005365,CMP-005365,2026-03-17T12:47:41+00:00,ACTIONED,MEDIUM,POLICY-v1
ALT-005366,CMP-005366,2026-06-03T14:04:16+00:00,ACTIONED,HIGH,POLICY-v1
ALT-005367,CMP-005367,2026-06-22T15:27:20+00:00,ACTIONED,LOW,POLICY-v1
ALT-005368,CMP-005368,2026-02-16T12:04:12+00:00,PENDING,HIGH,POLICY-v1
ALT-005369,CMP-005369,2026-04-17T15:29:09+00:00,ACTIONED,HIGH,POLICY-v1
ALT-005370,CMP-005370,2026-01-29T12:46:10+00:00,PENDING,HIGH,POLICY-v1
ALT-005371,CMP-005371,2026-04-21T06:42:52+00:00,EXPIRED,HIGH,POLICY-v1
ALT-005372,CMP-005372,2026-02-27T02:33:34+00:00,ACKNOWLEDGED,HIGH,POLICY-v1
ALT-005373,CMP-005373,2026-02-01T01:03:22+00:00,ACTIONED,MEDIUM,POLICY-v1
ALT-005374,CMP-005374,2026-06-01T07:57:34+00:00,EXPIRED,HIGH,POLICY-v1
ALT-005375,CMP-005375,2026-05-28T22:53:13+00:00,PENDING,LOW,POLICY-v1
ALT-005376,CMP-005376,2026-03-16T21:35:02+00:00,EXPIRED,LOW,POLICY-v1
ALT-005377,CMP-005377,2026-06-21T06:03:44+00:00,ACKNOWLEDGED,LOW,POLICY-v1
ALT-005378,CMP-005378,2026-05-11T09:33:38+00:00,EXPIRED,HIGH,POLICY-v1
ALT-005379,CMP-005379,2026-02-25T23:31:26+00:00,ACTIONED,MEDIUM,POLICY-v1
ALT-005380,CMP-005380,2026-03-23T02:16:20+00:00,ACKNOWLEDGED,MEDIUM,POLICY-v1
ALT-005381,CMP-005381,2026-04-22T13:18:59+00:00,ACTIONED,LOW,POLICY-v1
ALT-005382,CMP-005382,2026-01-26T09:50:35+00:00,EXPIRED,MEDIUM,POLICY-v1
ALT-005383,CMP-005383,2026-05-14T08:32:19+00:00,ACKNOWLEDGED,LOW,POLICY-v1
ALT-005384,CMP-005384,2026-05-30T09:58:50+00:00,ACTIONED,HIGH,POLICY-v1
ALT-005385,CMP-005385,2026-03-26T21:07:37+00:00,ACKNOWLEDGED,MEDIUM,POLICY-v1
ALT-005386,CMP-005386,2026-03-31T09:19:20+00:00,ACKNOWLEDGED,LOW,POLICY-v1
ALT-005387,CMP-005387,2026-05-21T10:29:51+00:00,EXPIRED,LOW,POLICY-v1
ALT-005388,CMP-005388,2026-05-19T07:32:33+00:00,PENDING,HIGH,POLICY-v1
ALT-005389,CMP-005389,2026-06-20T22:04:01+00:00,ACTIONED,LOW,POLICY-v1
ALT-005390,CMP-005390,2026-05-24T05:00:35+00:00,ACKNOWLEDGED,MEDIUM,POLICY-v1
ALT-005391,CMP-005391,2026-02-21T13:01:51+00:00,ACTIONED,HIGH,POLICY-v1
ALT-005392,CMP-005392,2026-06-05T14:52:05+00:00,ACKNOWLEDGED,HIGH,POLICY-v1
ALT-005393,CMP-005393,2026-04-19T03:08:10+00:00,EXPIRED,MEDIUM,POLICY-v1
ALT-005394,CMP-005394,2026-02-27T11:33:44+00:00,EXPIRED,HIGH,POLICY-v1
ALT-005395,CMP-005395,2026-05-15T16:51:12+00:00,ACKNOWLEDGED,LOW,POLICY-v1
ALT-005396,CMP-005396,2026-02-21T22:06:51+00:00,ACTIONED,MEDIUM,POLICY-v1
ALT-005397,CMP-005397,2026-01-21T11:18:09+00:00,ACTIONED,MEDIUM,POLICY-v1
ALT-005398,CMP-005398,2026-03-04T03:59:03+00:00,ACTIONED,HIGH,POLICY-v1
ALT-005399,CMP-005399,2026-02-22T22:19:39+00:00,ACTIONED,MEDIUM,POLICY-v1
ALT-005400,CMP-005400,2026-06-01T03:50:49+00:00,ACTIONED,HIGH,POLICY-v1
ALT-005401,CMP-005401,2026-04-29T01:59:09+00:00,ACTIONED,HIGH,POLICY-v1
ALT-005402,CMP-005402,2026-05-05T09:18:42+00:00,ACTIONED,HIGH,POLICY-v1
ALT-005403,CMP-005403,2026-06-20T14:11:04+00:00,ACKNOWLEDGED,LOW,POLICY-v1
ALT-005404,CMP-005404,2026-03-16T22:43:03+00:00,EXPIRED,LOW,POLICY-v1
ALT-005405,CMP-005405,2026-06-29T19:46:01+00:00,ACKNOWLEDGED,MEDIUM,POLICY-v1
ALT-005406,CMP-005406,2026-05-23T13:46:03+00:00,ACTIONED,LOW,POLICY-v1
ALT-005407,CMP-005407,2026-04-10T12:48:07+00:00,ACTIONED,HIGH,POLICY-v1
ALT-005408,CMP-005408,2026-03-22T00:01:06+00:00,ACTIONED,MEDIUM,POLICY-v1
ALT-005409,CMP-005409,2026-03-07T14:42:48+00:00,ACTIONED,LOW,POLICY-v1
ALT-005410,CMP-005410,2026-01-19T00:27:56+00:00,ACTIONED,MEDIUM,POLICY-v1
ALT-005411,CMP-005411,2026-05-16T16:26:19+00:00,ACKNOWLEDGED,LOW,POLICY-v1
ALT-005412,CMP-005412,2026-04-26T14:39:30+00:00,ACKNOWLEDGED,HIGH,POLICY-v1
ALT-005413,CMP-005413,2026-01-02T12:37:16+00:00,ACTIONED,HIGH,POLICY-v1
ALT-005414,CMP-005414,2026-03-23T22:13:24+00:00,PENDING,MEDIUM,POLICY-v1
ALT-005415,CMP-005415,2026-01-31T12:17:01+00:00,ACTIONED,LOW,POLICY-v1
ALT-005416,CMP-005416,2026-05-24T09:21:31+00:00,ACTIONED,MEDIUM,POLICY-v1
ALT-005417,CMP-005417,2026-01-26T03:48:23+00:00,EXPIRED,HIGH,POLICY-v1
ALT-005418,CMP-005418,2026-03-14T17:52:47+00:00,ACKNOWLEDGED,HIGH,POLICY-v1
ALT-005419,CMP-005419,2026-03-18T20:33:44+00:00,ACTIONED,LOW,POLICY-v1
ALT-005420,CMP-005420,2026-02-04T16:48:43+00:00,ACTIONED,LOW,POLICY-v1
ALT-005421,CMP-005421,2026-05-27T06:15:53+00:00,PENDING,MEDIUM,POLICY-v1
ALT-005422,CMP-005422,2026-04-25T02:13:53+00:00,ACTIONED,MEDIUM,POLICY-v1
ALT-005423,CMP-005423,2026-05-04T01:59:56+00:00,ACKNOWLEDGED,LOW,POLICY-v1
ALT-005424,CMP-005424,2026-01-16T10:48:00+00:00,ACTIONED,LOW,POLICY-v1
ALT-005425,CMP-005425,2026-02-19T18:22:19+00:00,EXPIRED,HIGH,POLICY-v1
ALT-005426,CMP-005426,2026-01-06T07:39:56+00:00,ACTIONED,LOW,POLICY-v1
ALT-005427,CMP-005427,2026-06-25T05:48:15+00:00,ACTIONED,HIGH,POLICY-v1
ALT-005428,CMP-005428,2026-06-16T11:50:02+00:00,ACKNOWLEDGED,LOW,POLICY-v1
ALT-005429,CMP-005429,2026-03-29T08:53:29+00:00,ACTIONED,LOW,POLICY-v1
ALT-005430,CMP-005430,2026-04-30T22:40:25+00:00,EXPIRED,HIGH,POLICY-v1
ALT-005431,CMP-005431,2026-05-07T00:43:19+00:00,ACTIONED,MEDIUM,POLICY-v1
ALT-005432,CMP-005432,2026-04-06T01:35:06+00:00,ACTIONED,LOW,POLICY-v1
ALT-005433,CMP-005433,2026-01-01T13:03:04+00:00,PENDING,MEDIUM,POLICY-v1
ALT-005434,CMP-005434,2026-03-08T13:17:27+00:00,ACKNOWLEDGED,HIGH,POLICY-v1
ALT-005435,CMP-005435,2026-05-15T17:56:45+00:00,PENDING,LOW,POLICY-v1
ALT-005436,CMP-005436,2026-06-24T23:17:05+00:00,ACTIONED,LOW,POLICY-v1
ALT-005437,CMP-005437,2026-03-18T01:49:33+00:00,ACKNOWLEDGED,LOW,POLICY-v1
ALT-005438,CMP-005438,2026-04-20T15:51:31+00:00,ACTIONED,HIGH,POLICY-v1
ALT-005439,CMP-005439,2026-06-18T08:02:29+00:00,ACKNOWLEDGED,MEDIUM,POLICY-v1
ALT-005440,CMP-005440,2026-06-23T01:47:43+00:00,ACKNOWLEDGED,MEDIUM,POLICY-v1
ALT-005441,CMP-005441,2026-03-20T14:39:02+00:00,EXPIRED,MEDIUM,POLICY-v1
ALT-005442,CMP-005442,2026-02-11T09:38:57+00:00,ACTIONED,MEDIUM,POLICY-v1
ALT-005443,CMP-005443,2026-03-07T01:34:35+00:00,PENDING,HIGH,POLICY-v1
ALT-005444,CMP-005444,2026-02-08T04:36:31+00:00,ACKNOWLEDGED,HIGH,POLICY-v1
ALT-005445,CMP-005445,2026-02-16T15:19:25+00:00,ACKNOWLEDGED,LOW,POLICY-v1
ALT-005446,CMP-005446,2026-02-13T06:39:07+00:00,ACKNOWLEDGED,LOW,POLICY-v1
ALT-005447,CMP-005447,2026-03-24T01:17:53+00:00,ACKNOWLEDGED,LOW,POLICY-v1
ALT-005448,CMP-005448,2026-03-22T00:44:27+00:00,ACTIONED,HIGH,POLICY-v1
ALT-005449,CMP-005449,2026-03-25T13:47:24+00:00,ACTIONED,HIGH,POLICY-v1
ALT-005450,CMP-005450,2026-05-01T21:47:45+00:00,ACTIONED,LOW,POLICY-v1
ALT-005451,CMP-005451,2026-06-26T11:31:50+00:00,ACTIONED,HIGH,POLICY-v1
ALT-005452,CMP-005452,2026-06-17T14:35:44+00:00,ACKNOWLEDGED,MEDIUM,POLICY-v1
ALT-005453,CMP-005453,2026-06-07T22:04:21+00:00,PENDING,LOW,POLICY-v1
ALT-005454,CMP-005454,2026-04-26T06:56:15+00:00,ACTIONED,MEDIUM,POLICY-v1
ALT-005455,CMP-005455,2026-02-05T19:46:56+00:00,ACKNOWLEDGED,LOW,POLICY-v1
ALT-005456,CMP-005456,2026-05-06T08:40:06+00:00,ACTIONED,HIGH,POLICY-v1
ALT-005457,CMP-005457,2026-02-12T11:41:45+00:00,ACTIONED,HIGH,POLICY-v1
ALT-005458,CMP-005458,2026-02-06T16:02:03+00:00,ACTIONED,MEDIUM,POLICY-v1
ALT-005459,CMP-005459,2026-04-21T14:52:41+00:00,ACTIONED,MEDIUM,POLICY-v1
ALT-005460,CMP-005460,2026-04-27T03:29:17+00:00,EXPIRED,HIGH,POLICY-v1
ALT-005461,CMP-005461,2026-04-16T13:58:15+00:00,ACTIONED,MEDIUM,POLICY-v1
ALT-005462,CMP-005462,2026-01-30T23:20:21+00:00,ACTIONED,HIGH,POLICY-v1
ALT-005463,CMP-005463,2026-03-22T01:27:32+00:00,EXPIRED,LOW,POLICY-v1
ALT-005464,CMP-005464,2026-04-28T09:07:13+00:00,ACTIONED,MEDIUM,POLICY-v1
ALT-005465,CMP-005465,2026-06-03T21:53:58+00:00,ACTIONED,LOW,POLICY-v1
ALT-005466,CMP-005466,2026-04-12T20:30:37+00:00,ACTIONED,LOW,POLICY-v1
ALT-005467,CMP-005467,2026-02-11T05:45:00+00:00,ACTIONED,HIGH,POLICY-v1
ALT-005468,CMP-005468,2026-02-07T15:49:01+00:00,ACTIONED,HIGH,POLICY-v1
ALT-005469,CMP-005469,2026-06-29T15:28:28+00:00,PENDING,MEDIUM,POLICY-v1
ALT-005470,CMP-005470,2026-02-24T00:26:29+00:00,ACTIONED,LOW,POLICY-v1
ALT-005471,CMP-005471,2026-05-12T09:07:24+00:00,PENDING,MEDIUM,POLICY-v1
ALT-005472,CMP-005472,2026-06-22T04:35:21+00:00,ACKNOWLEDGED,LOW,POLICY-v1
ALT-005473,CMP-005473,2026-02-19T16:48:36+00:00,ACKNOWLEDGED,LOW,POLICY-v1
ALT-005474,CMP-005474,2026-06-10T05:28:46+00:00,PENDING,LOW,POLICY-v1
ALT-005475,CMP-005475,2026-03-25T01:22:47+00:00,PENDING,MEDIUM,POLICY-v1
ALT-005476,CMP-005476,2026-03-16T00:35:27+00:00,ACKNOWLEDGED,HIGH,POLICY-v1
ALT-005477,CMP-005477,2026-06-01T03:50:54+00:00,ACTIONED,MEDIUM,POLICY-v1
ALT-005478,CMP-005478,2026-06-17T03:17:22+00:00,ACTIONED,HIGH,POLICY-v1
ALT-005479,CMP-005479,2026-04-13T12:23:12+00:00,PENDING,HIGH,POLICY-v1
ALT-005480,CMP-005480,2026-02-09T02:04:51+00:00,ACTIONED,LOW,POLICY-v1
ALT-005481,CMP-005481,2026-03-10T10:02:39+00:00,PENDING,LOW,POLICY-v1
ALT-005482,CMP-005482,2026-06-07T05:44:03+00:00,ACTIONED,HIGH,POLICY-v1
ALT-005483,CMP-005483,2026-01-01T01:18:11+00:00,PENDING,LOW,POLICY-v1
ALT-005484,CMP-005484,2026-03-04T00:38:00+00:00,ACTIONED,LOW,POLICY-v1
ALT-005485,CMP-005485,2026-04-18T21:19:04+00:00,ACTIONED,HIGH,POLICY-v1
ALT-005486,CMP-005486,2026-05-04T20:43:34+00:00,EXPIRED,HIGH,POLICY-v1
ALT-005487,CMP-005487,2026-04-28T05:11:45+00:00,EXPIRED,HIGH,POLICY-v1
ALT-005488,CMP-005488,2026-01-15T09:58:19+00:00,ACKNOWLEDGED,HIGH,POLICY-v1
ALT-005489,CMP-005489,2026-02-04T03:28:37+00:00,ACKNOWLEDGED,MEDIUM,POLICY-v1
ALT-005490,CMP-005490,2026-06-21T10:42:16+00:00,ACTIONED,MEDIUM,POLICY-v1
ALT-005491,CMP-005491,2026-01-24T02:30:07+00:00,ACTIONED,LOW,POLICY-v1
ALT-005492,CMP-005492,2026-02-26T19:34:58+00:00,ACTIONED,HIGH,POLICY-v1
ALT-005493,CMP-005493,2026-06-17T05:33:48+00:00,ACKNOWLEDGED,LOW,POLICY-v1
ALT-005494,CMP-005494,2026-05-26T12:26:00+00:00,ACTIONED,MEDIUM,POLICY-v1
ALT-005495,CMP-005495,2026-01-07T09:49:17+00:00,ACTIONED,LOW,POLICY-v1
ALT-005496,CMP-005496,2026-05-04T17:12:11+00:00,ACTIONED,HIGH,POLICY-v1
ALT-005497,CMP-005497,2026-02-03T10:12:53+00:00,ACTIONED,HIGH,POLICY-v1
ALT-005498,CMP-005498,2026-01-15T00:16:16+00:00,ACTIONED,LOW,POLICY-v1
ALT-005499,CMP-005499,2026-04-09T22:32:09+00:00,PENDING,HIGH,POLICY-v1
ALT-005500,CMP-005500,2026-02-16T10:05:40+00:00,ACKNOWLEDGED,LOW,POLICY-v1
ALT-005501,CMP-005501,2026-05-11T22:09:36+00:00,ACTIONED,LOW,POLICY-v1
ALT-005502,CMP-005502,2026-02-17T05:21:16+00:00,ACTIONED,LOW,POLICY-v1
ALT-005503,CMP-005503,2026-02-17T02:48:10+00:00,ACTIONED,HIGH,POLICY-v1
ALT-005504,CMP-005504,2026-03-09T16:44:32+00:00,ACKNOWLEDGED,HIGH,POLICY-v1
ALT-005505,CMP-005505,2026-06-22T03:07:49+00:00,EXPIRED,LOW,POLICY-v1
ALT-005506,CMP-005506,2026-04-18T15:39:10+00:00,ACTIONED,HIGH,POLICY-v1
ALT-005507,CMP-005507,2026-03-26T21:23:01+00:00,ACTIONED,MEDIUM,POLICY-v1
ALT-005508,CMP-005508,2026-06-26T00:41:44+00:00,PENDING,HIGH,POLICY-v1
ALT-005509,CMP-005509,2026-03-13T11:39:31+00:00,ACKNOWLEDGED,HIGH,POLICY-v1
ALT-005510,CMP-005510,2026-01-02T07:45:02+00:00,ACKNOWLEDGED,HIGH,POLICY-v1
ALT-005511,CMP-005511,2026-05-25T23:08:20+00:00,ACTIONED,HIGH,POLICY-v1
ALT-005512,CMP-005512,2026-05-18T11:04:23+00:00,EXPIRED,HIGH,POLICY-v1
ALT-005513,CMP-005513,2026-04-08T12:01:40+00:00,ACTIONED,MEDIUM,POLICY-v1
ALT-005514,CMP-005514,2026-06-22T01:31:52+00:00,EXPIRED,MEDIUM,POLICY-v1
ALT-005515,CMP-005515,2026-04-21T03:21:06+00:00,ACKNOWLEDGED,LOW,POLICY-v1
ALT-005516,CMP-005516,2026-05-21T01:32:56+00:00,ACTIONED,MEDIUM,POLICY-v1
ALT-005517,CMP-005517,2026-02-11T07:35:46+00:00,ACKNOWLEDGED,MEDIUM,POLICY-v1
ALT-005518,CMP-005518,2026-02-05T01:55:39+00:00,ACTIONED,LOW,POLICY-v1
ALT-005519,CMP-005519,2026-02-01T05:30:26+00:00,PENDING,HIGH,POLICY-v1
ALT-005520,CMP-005520,2026-05-25T11:17:21+00:00,EXPIRED,HIGH,POLICY-v1
ALT-005521,CMP-005521,2026-04-12T21:41:07+00:00,ACTIONED,HIGH,POLICY-v1
ALT-005522,CMP-005522,2026-04-09T18:06:33+00:00,EXPIRED,HIGH,POLICY-v1
ALT-005523,CMP-005523,2026-05-31T08:47:29+00:00,ACTIONED,MEDIUM,POLICY-v1
ALT-005524,CMP-005524,2026-05-07T12:40:34+00:00,EXPIRED,MEDIUM,POLICY-v1
ALT-005525,CMP-005525,2026-05-22T07:23:26+00:00,EXPIRED,MEDIUM,POLICY-v1
