entity_id,entity_type,state,external_ref,linked_entity_count,synthetic_risk_seed
ENT-006638,WALLET,West Bengal,ENT-REF-362206,52,0.4236
ENT-006639,ACCOUNT,Delhi,ENT-REF-333204,48,0.1935
ENT-006640,ACCOUNT,Uttar Pradesh,ENT-REF-240653,46,0.09
ENT-006641,WALLET,Madhya Pradesh,ENT-REF-387705,78,0.4236
ENT-006642,WALLET,Telangana,ENT-REF-654211,57,0.1176
ENT-006643,PHONE,Uttar Pradesh,ENT-REF-202652,24,0.0546
ENT-006644,MERCHANT,Tamil Nadu,ENT-REF-322963,5,0.0517
ENT-006645,PHONE,Tamil Nadu,ENT-REF-575721,22,0.2117
ENT-006646,ACCOUNT,Uttar Pradesh,ENT-REF-933406,78,0.1664
ENT-006647,MERCHANT,Tamil Nadu,ENT-REF-359484,77,0.2587
ENT-006648,ACCOUNT,Maharashtra,ENT-REF-840295,14,0.1045
ENT-006649,ACCOUNT,Tamil Nadu,ENT-REF-194148,55,0.0419
ENT-006650,BENEFICIARY,Uttar Pradesh,ENT-REF-198819,35,0.5238
ENT-006651,ACCOUNT,Madhya Pradesh,ENT-REF-362519,16,0.1501
ENT-006652,PHONE,Maharashtra,ENT-REF-512433,63,0.1341
ENT-006653,PHONE,Karnataka,ENT-REF-805497,41,0.1633
ENT-006654,PHONE,Karnataka,ENT-REF-564006,75,0.0631
ENT-006655,BENEFICIARY,Delhi,ENT-REF-944635,57,0.0229
ENT-006656,PHONE,Telangana,ENT-REF-242359,70,0.4294
ENT-006657,PHONE,Bihar,ENT-REF-186226,25,0.3479
ENT-006658,ACCOUNT,Madhya Pradesh,ENT-REF-953090,36,0.0372
ENT-006659,ACCOUNT,Maharashtra,ENT-REF-427302,67,0.0226
ENT-006660,ACCOUNT,Telangana,ENT-REF-387527,38,0.4645
ENT-006661,PHONE,Maharashtra,ENT-REF-989065,68,0.1998
ENT-006662,PHONE,Telangana,ENT-REF-908396,62,0.0338
ENT-006663,DEVICE,West Bengal,ENT-REF-874593,48,0.2621
ENT-006664,BENEFICIARY,Karnataka,ENT-REF-646814,39,0.3792
ENT-006665,MERCHANT,Tamil Nadu,ENT-REF-206167,46,0.0853
ENT-006666,PHONE,Delhi,ENT-REF-646043,15,0.0263
ENT-006667,WALLET,Telangana,ENT-REF-309744,53,0.1677
ENT-006668,PHONE,Uttar Pradesh,ENT-REF-515373,73,0.0881
ENT-006669,MERCHANT,Uttar Pradesh,ENT-REF-592348,41,0.4902
ENT-006670,PHONE,Tamil Nadu,ENT-REF-286464,56,0.1928
ENT-006671,ACCOUNT,Delhi,ENT-REF-907671,61,0.1443
ENT-006672,PHONE,Karnataka,ENT-REF-461136,30,0.4789
ENT-006673,ACCOUNT,West Bengal,ENT-REF-878518,32,0.0412
ENT-006674,PHONE,Rajasthan,ENT-REF-540927,37,0.1386
ENT-006675,ACCOUNT,Telangana,ENT-REF-616303,38,0.2538
ENT-006676,PHONE,Uttar Pradesh,ENT-REF-535636,62,0.0643
ENT-006677,DEVICE,Telangana,ENT-REF-591494,20,0.1459
ENT-006678,MERCHANT,Delhi,ENT-REF-890266,51,0.1967
ENT-006679,PHONE,Bihar,ENT-REF-123132,31,0.0322
ENT-006680,ACCOUNT,Telangana,ENT-REF-735216,52,0.2733
ENT-006681,DEVICE,Rajasthan,ENT-REF-331847,79,0.2915
ENT-006682,ACCOUNT,Delhi,ENT-REF-532668,77,0.0276
ENT-006683,ACCOUNT,Maharashtra,ENT-REF-647905,76,0.2164
ENT-006684,WALLET,Delhi,ENT-REF-759819,36,0.0497
ENT-006685,DEVICE,Madhya Pradesh,ENT-REF-186907,50,0.0597
ENT-006686,WALLET,West Bengal,ENT-REF-379286,19,0.2785
ENT-006687,PHONE,Tamil Nadu,ENT-REF-308426,32,0.0098
ENT-006688,WALLET,Uttar Pradesh,ENT-REF-752613,57,0.0241
ENT-006689,BENEFICIARY,Karnataka,ENT-REF-687363,51,0.1662
ENT-006690,ACCOUNT,Karnataka,ENT-REF-507894,72,0.0807
ENT-006691,PHONE,West Bengal,ENT-REF-642609,49,0.0538
ENT-006692,ACCOUNT,Delhi,ENT-REF-369246,6,0.1098
ENT-006693,ACCOUNT,Madhya Pradesh,ENT-REF-674754,32,0.0958
ENT-006694,WALLET,Telangana,ENT-REF-360204,53,0.3522
ENT-006695,ACCOUNT,Karnataka,ENT-REF-605619,26,0.2337
ENT-006696,PHONE,Uttar Pradesh,ENT-REF-665540,58,0.0221
ENT-006697,DEVICE,Tamil Nadu,ENT-REF-545210,13,0.137
ENT-006698,ACCOUNT,West Bengal,ENT-REF-112697,61,0.3606
ENT-006699,BENEFICIARY,West Bengal,ENT-REF-310441,64,0.2026
ENT-006700,ACCOUNT,West Bengal,ENT-REF-328807,17,0.09
ENT-006701,BENEFICIARY,Telangana,ENT-REF-410957,51,0.1711
ENT-006702,ACCOUNT,West Bengal,ENT-REF-141022,24,0.0652
ENT-006703,PHONE,Bihar,ENT-REF-281381,62,0.4108
ENT-006704,DEVICE,Delhi,ENT-REF-790499,71,0.1991
ENT-006705,WALLET,Uttar Pradesh,ENT-REF-614829,67,0.199
ENT-006706,DEVICE,Uttar Pradesh,ENT-REF-945838,40,0.3342
ENT-006707,WALLET,Tamil Nadu,ENT-REF-714483,30,0.0436
ENT-006708,MERCHANT,Uttar Pradesh,ENT-REF-669834,57,0.0998
ENT-006709,BENEFICIARY,Delhi,ENT-REF-353591,15,0.1936
ENT-006710,PHONE,Madhya Pradesh,ENT-REF-916485,65,0.1093
ENT-006711,ACCOUNT,Madhya Pradesh,ENT-REF-752883,2,0.2014
ENT-006712,ACCOUNT,Bihar,ENT-REF-131284,69,0.0199
ENT-006713,MERCHANT,West Bengal,ENT-REF-246204,58,0.2431
ENT-006714,ACCOUNT,West Bengal,ENT-REF-557636,41,0.0778
ENT-006715,PHONE,Karnataka,ENT-REF-214046,53,0.156
ENT-006716,MERCHANT,Tamil Nadu,ENT-REF-226282,4,0.0219
ENT-006717,PHONE,Delhi,ENT-REF-595080,63,0.2172
ENT-006718,PHONE,Maharashtra,ENT-REF-795309,43,0.4661
ENT-006719,ACCOUNT,Karnataka,ENT-REF-133778,35,0.1207
ENT-006720,WALLET,West Bengal,ENT-REF-299893,63,0.171
ENT-006721,MERCHANT,Uttar Pradesh,ENT-REF-695441,77,0.0682
ENT-006722,BENEFICIARY,Telangana,ENT-REF-130655,20,0.2461
ENT-006723,MERCHANT,Maharashtra,ENT-REF-297851,5,0.1493
ENT-006724,ACCOUNT,Telangana,ENT-REF-922274,5,0.0467
ENT-006725,WALLET,Karnataka,ENT-REF-732098,56,0.0097
ENT-006726,MERCHANT,Madhya Pradesh,ENT-REF-576139,59,0.0903
ENT-006727,BENEFICIARY,Tamil Nadu,ENT-REF-464293,39,0.1611
ENT-006728,WALLET,Delhi,ENT-REF-380543,52,0.0102
ENT-006729,MERCHANT,Karnataka,ENT-REF-682458,72,0.0947
ENT-006730,BENEFICIARY,West Bengal,ENT-REF-172448,14,0.1199
ENT-006731,DEVICE,Bihar,ENT-REF-975877,56,0.0649
ENT-006732,ACCOUNT,Maharashtra,ENT-REF-556188,69,0.3828
ENT-006733,BENEFICIARY,Tamil Nadu,ENT-REF-173161,27,0.2776
ENT-006734,BENEFICIARY,Delhi,ENT-REF-979461,59,0.0521
ENT-006735,WALLET,Maharashtra,ENT-REF-677183,53,0.1147
ENT-006736,MERCHANT,Rajasthan,ENT-REF-193885,22,0.2385
ENT-006737,ACCOUNT,Maharashtra,ENT-REF-744507,22,0.4063
ENT-006738,MERCHANT,Rajasthan,ENT-REF-364015,48,0.206
ENT-006739,PHONE,Madhya Pradesh,ENT-REF-616745,72,0.3147
ENT-006740,PHONE,Delhi,ENT-REF-106800,72,0.1474
ENT-006741,WALLET,Maharashtra,ENT-REF-100852,76,0.3075
ENT-006742,DEVICE,Karnataka,ENT-REF-505877,44,0.2529
ENT-006743,PHONE,Karnataka,ENT-REF-834228,36,0.1617
ENT-006744,BENEFICIARY,Tamil Nadu,ENT-REF-891899,30,0.0524
ENT-006745,ACCOUNT,Delhi,ENT-REF-684577,4,0.0767
ENT-006746,DEVICE,Maharashtra,ENT-REF-982008,15,0.3144
ENT-006747,ACCOUNT,Maharashtra,ENT-REF-834021,26,0.0776
ENT-006748,WALLET,Madhya Pradesh,ENT-REF-393856,37,0.0568
ENT-006749,WALLET,Bihar,ENT-REF-810438,60,0.246
ENT-006750,ACCOUNT,Tamil Nadu,ENT-REF-101239,47,0.1247
ENT-006751,DEVICE,Tamil Nadu,ENT-REF-463693,72,0.4942
ENT-006752,BENEFICIARY,Bihar,ENT-REF-272233,34,0.0142
ENT-006753,ACCOUNT,Telangana,ENT-REF-551017,45,0.3708
ENT-006754,BENEFICIARY,Delhi,ENT-REF-444155,31,0.2506
ENT-006755,ACCOUNT,Telangana,ENT-REF-319230,21,0.1419
ENT-006756,ACCOUNT,Telangana,ENT-REF-220149,61,0.1487
ENT-006757,BENEFICIARY,Uttar Pradesh,ENT-REF-607251,72,0.0865
ENT-006758,ACCOUNT,West Bengal,ENT-REF-547402,59,0.0729
ENT-006759,PHONE,Tamil Nadu,ENT-REF-934647,13,0.1793
ENT-006760,DEVICE,Bihar,ENT-REF-300394,26,0.0381
ENT-006761,DEVICE,Rajasthan,ENT-REF-671096,61,0.2309
ENT-006762,ACCOUNT,Tamil Nadu,ENT-REF-694351,56,0.1536
ENT-006763,ACCOUNT,Tamil Nadu,ENT-REF-155249,6,0.063
ENT-006764,BENEFICIARY,Uttar Pradesh,ENT-REF-222628,36,0.2603
ENT-006765,ACCOUNT,Bihar,ENT-REF-850881,74,0.231
ENT-006766,ACCOUNT,Bihar,ENT-REF-168892,22,0.3118
ENT-006767,ACCOUNT,Rajasthan,ENT-REF-163819,77,0.3933
ENT-006768,DEVICE,Bihar,ENT-REF-405800,73,0.0802
ENT-006769,ACCOUNT,Delhi,ENT-REF-522967,21,0.0463
ENT-006770,BENEFICIARY,West Bengal,ENT-REF-708767,76,0.0921
ENT-006771,BENEFICIARY,Telangana,ENT-REF-220237,77,0.3328
ENT-006772,WALLET,Karnataka,ENT-REF-918427,63,0.1011
ENT-006773,PHONE,Telangana,ENT-REF-482907,67,0.4521
ENT-006774,ACCOUNT,Bihar,ENT-REF-808139,36,0.2638
ENT-006775,BENEFICIARY,Delhi,ENT-REF-352750,10,0.1869
ENT-006776,PHONE,West Bengal,ENT-REF-725335,47,0.0999
ENT-006777,ACCOUNT,Madhya Pradesh,ENT-REF-513751,53,0.1939
ENT-006778,ACCOUNT,West Bengal,ENT-REF-126581,37,0.0769
ENT-006779,ACCOUNT,Telangana,ENT-REF-798190,5,0.0099
ENT-006780,PHONE,Karnataka,ENT-REF-781397,50,0.106
ENT-006781,ACCOUNT,Tamil Nadu,ENT-REF-753088,47,0.193
ENT-006782,BENEFICIARY,Karnataka,ENT-REF-589963,57,0.4078
ENT-006783,DEVICE,Madhya Pradesh,ENT-REF-671754,25,0.123
ENT-006784,ACCOUNT,Telangana,ENT-REF-308492,53,0.1011
ENT-006785,DEVICE,Bihar,ENT-REF-556822,25,0.0735
ENT-006786,BENEFICIARY,Bihar,ENT-REF-228893,76,0.0301
ENT-006787,ACCOUNT,Tamil Nadu,ENT-REF-923767,19,0.1472
ENT-006788,BENEFICIARY,Maharashtra,ENT-REF-702766,8,0.378
ENT-006789,WALLET,Maharashtra,ENT-REF-832763,9,0.2424
ENT-006790,PHONE,Telangana,ENT-REF-403494,26,0.2111
ENT-006791,PHONE,Delhi,ENT-REF-252063,18,0.1361
ENT-006792,ACCOUNT,Uttar Pradesh,ENT-REF-341570,24,0.1833
ENT-006793,DEVICE,Madhya Pradesh,ENT-REF-267123,58,0.2243
ENT-006794,WALLET,Rajasthan,ENT-REF-593356,21,0.1805
ENT-006795,DEVICE,Telangana,ENT-REF-875793,35,0.0847
ENT-006796,ACCOUNT,Madhya Pradesh,ENT-REF-990986,51,0.2392
ENT-006797,ACCOUNT,West Bengal,ENT-REF-637170,52,0.1031
ENT-006798,ACCOUNT,Uttar Pradesh,ENT-REF-305056,10,0.1922
ENT-006799,DEVICE,Delhi,ENT-REF-971571,62,0.0129
ENT-006800,ACCOUNT,Karnataka,ENT-REF-400551,56,0.0615
ENT-006801,BENEFICIARY,Telangana,ENT-REF-650760,54,0.0519
ENT-006802,DEVICE,Uttar Pradesh,ENT-REF-554060,29,0.1667
ENT-006803,WALLET,Uttar Pradesh,ENT-REF-633026,6,0.2064
ENT-006804,MERCHANT,Delhi,ENT-REF-665288,2,0.2481
ENT-006805,WALLET,Telangana,ENT-REF-114740,10,0.3606
ENT-006806,ACCOUNT,Uttar Pradesh,ENT-REF-934138,50,0.3366
ENT-006807,WALLET,Uttar Pradesh,ENT-REF-342522,37,0.3301
ENT-006808,MERCHANT,Maharashtra,ENT-REF-661954,3,0.0252
ENT-006809,PHONE,Telangana,ENT-REF-972105,73,0.5539
ENT-006810,ACCOUNT,West Bengal,ENT-REF-228480,77,0.4795
ENT-006811,ACCOUNT,Rajasthan,ENT-REF-585103,18,0.156
ENT-006812,PHONE,Tamil Nadu,ENT-REF-669300,50,0.0285
ENT-006813,BENEFICIARY,Madhya Pradesh,ENT-REF-494436,43,0.1278
ENT-006814,MERCHANT,Delhi,ENT-REF-233440,7,0.1944
ENT-006815,BENEFICIARY,West Bengal,ENT-REF-310940,36,0.0926
ENT-006816,ACCOUNT,Karnataka,ENT-REF-900898,2,0.1262
ENT-006817,BENEFICIARY,Uttar Pradesh,ENT-REF-687587,5,0.0994
ENT-006818,PHONE,Madhya Pradesh,ENT-REF-154187,56,0.4039
ENT-006819,ACCOUNT,Karnataka,ENT-REF-345888,72,0.4507
ENT-006820,WALLET,Bihar,ENT-REF-208252,7,0.1627
ENT-006821,DEVICE,Madhya Pradesh,ENT-REF-373588,23,0.1779
ENT-006822,BENEFICIARY,Karnataka,ENT-REF-727503,76,0.2398
ENT-006823,ACCOUNT,Uttar Pradesh,ENT-REF-137125,45,0.3794
ENT-006824,DEVICE,Madhya Pradesh,ENT-REF-390284,74,0.411
ENT-006825,BENEFICIARY,Karnataka,ENT-REF-204307,65,0.1161
ENT-006826,PHONE,Tamil Nadu,ENT-REF-968420,10,0.0446
ENT-006827,ACCOUNT,Uttar Pradesh,ENT-REF-159823,2,0.3408
ENT-006828,ACCOUNT,Bihar,ENT-REF-514030,1,0.1163
ENT-006829,BENEFICIARY,Karnataka,ENT-REF-498571,23,0.2359
ENT-006830,BENEFICIARY,Rajasthan,ENT-REF-485174,69,0.1552
ENT-006831,WALLET,Madhya Pradesh,ENT-REF-301338,21,0.1045
ENT-006832,PHONE,Uttar Pradesh,ENT-REF-547703,78,0.2231
ENT-006833,ACCOUNT,Uttar Pradesh,ENT-REF-631129,3,0.1808
ENT-006834,ACCOUNT,Telangana,ENT-REF-756454,10,0.4136
ENT-006835,PHONE,West Bengal,ENT-REF-575831,35,0.1791
ENT-006836,PHONE,Karnataka,ENT-REF-322729,1,0.252
ENT-006837,PHONE,Telangana,ENT-REF-238878,49,0.028
ENT-006838,BENEFICIARY,West Bengal,ENT-REF-160222,14,0.0036
ENT-006839,WALLET,Rajasthan,ENT-REF-101879,27,0.2101
ENT-006840,WALLET,Bihar,ENT-REF-752509,79,0.1575
ENT-006841,ACCOUNT,Telangana,ENT-REF-150687,16,0.0325
ENT-006842,DEVICE,Uttar Pradesh,ENT-REF-743384,63,0.1549
ENT-006843,BENEFICIARY,Delhi,ENT-REF-705228,61,0.0905
ENT-006844,BENEFICIARY,Uttar Pradesh,ENT-REF-808448,51,0.1607
ENT-006845,WALLET,Bihar,ENT-REF-353442,50,0.0378
ENT-006846,ACCOUNT,Uttar Pradesh,ENT-REF-261300,60,0.0579
ENT-006847,ACCOUNT,Rajasthan,ENT-REF-570072,39,0.1982
ENT-006848,PHONE,Madhya Pradesh,ENT-REF-163892,59,0.1845
ENT-006849,PHONE,Uttar Pradesh,ENT-REF-739339,68,0.1011
ENT-006850,ACCOUNT,Maharashtra,ENT-REF-949391,64,0.0746
ENT-006851,DEVICE,West Bengal,ENT-REF-509459,61,0.2237
ENT-006852,ACCOUNT,Maharashtra,ENT-REF-985274,6,0.2304
ENT-006853,BENEFICIARY,Rajasthan,ENT-REF-414816,24,0.1015
ENT-006854,DEVICE,Maharashtra,ENT-REF-831872,62,0.0602
ENT-006855,ACCOUNT,West Bengal,ENT-REF-206784,76,0.445
ENT-006856,DEVICE,Madhya Pradesh,ENT-REF-830884,51,0.0411
ENT-006857,ACCOUNT,Delhi,ENT-REF-924509,35,0.2211
ENT-006858,ACCOUNT,Bihar,ENT-REF-117069,49,0.0211
ENT-006859,ACCOUNT,Rajasthan,ENT-REF-142063,59,0.0677
ENT-006860,ACCOUNT,Delhi,ENT-REF-412034,45,0.1168
ENT-006861,ACCOUNT,Uttar Pradesh,ENT-REF-941762,15,0.1619
ENT-006862,ACCOUNT,Rajasthan,ENT-REF-911961,72,0.1141
ENT-006863,DEVICE,Bihar,ENT-REF-392219,64,0.4943
ENT-006864,PHONE,Tamil Nadu,ENT-REF-112484,27,0.1857
ENT-006865,WALLET,Madhya Pradesh,ENT-REF-108797,3,0.1509
ENT-006866,ACCOUNT,Madhya Pradesh,ENT-REF-866007,49,0.2894
ENT-006867,ACCOUNT,Bihar,ENT-REF-302821,48,0.2216
ENT-006868,PHONE,Tamil Nadu,ENT-REF-836650,26,0.5273
ENT-006869,PHONE,Tamil Nadu,ENT-REF-817667,34,0.138
ENT-006870,DEVICE,Maharashtra,ENT-REF-756641,12,0.0049
ENT-006871,PHONE,Bihar,ENT-REF-761164,33,0.5145
ENT-006872,ACCOUNT,Maharashtra,ENT-REF-419840,48,0.2534
ENT-006873,DEVICE,Delhi,ENT-REF-840815,30,0.0646
ENT-006874,DEVICE,Karnataka,ENT-REF-783382,56,0.226
ENT-006875,DEVICE,Delhi,ENT-REF-700858,71,0.1292
ENT-006876,BENEFICIARY,Bihar,ENT-REF-809884,53,0.2356
ENT-006877,PHONE,Telangana,ENT-REF-912500,75,0.0242
ENT-006878,DEVICE,Karnataka,ENT-REF-120444,47,0.194
ENT-006879,ACCOUNT,Bihar,ENT-REF-200354,41,0.2945
ENT-006880,DEVICE,Delhi,ENT-REF-521015,14,0.1114
ENT-006881,ACCOUNT,Rajasthan,ENT-REF-347948,53,0.1195
ENT-006882,PHONE,Bihar,ENT-REF-985163,11,0.1592
ENT-006883,ACCOUNT,Maharashtra,ENT-REF-375564,22,0.3002
ENT-006884,PHONE,Uttar Pradesh,ENT-REF-814140,46,0.0986
ENT-006885,ACCOUNT,Madhya Pradesh,ENT-REF-438173,77,0.5228
ENT-006886,DEVICE,Maharashtra,ENT-REF-760117,67,0.2469
ENT-006887,DEVICE,Uttar Pradesh,ENT-REF-379167,78,0.1128
ENT-006888,BENEFICIARY,Rajasthan,ENT-REF-990109,51,0.0718
ENT-006889,PHONE,West Bengal,ENT-REF-399990,13,0.1265
ENT-006890,WALLET,Maharashtra,ENT-REF-668689,37,0.0804
ENT-006891,BENEFICIARY,Karnataka,ENT-REF-554510,76,0.3727
ENT-006892,ACCOUNT,Tamil Nadu,ENT-REF-526753,33,0.1372
ENT-006893,BENEFICIARY,Rajasthan,ENT-REF-872636,13,0.08
ENT-006894,DEVICE,West Bengal,ENT-REF-757898,16,0.4058
ENT-006895,ACCOUNT,Tamil Nadu,ENT-REF-116638,35,0.1261
ENT-006896,ACCOUNT,Delhi,ENT-REF-944815,44,0.0638
ENT-006897,DEVICE,Delhi,ENT-REF-286753,78,0.2273
ENT-006898,PHONE,Rajasthan,ENT-REF-128131,11,0.0862
ENT-006899,PHONE,Uttar Pradesh,ENT-REF-963542,43,0.0942
ENT-006900,MERCHANT,West Bengal,ENT-REF-346260,7,0.1464
ENT-006901,BENEFICIARY,Madhya Pradesh,ENT-REF-698433,43,0.2031
ENT-006902,DEVICE,Karnataka,ENT-REF-524334,45,0.1289
ENT-006903,BENEFICIARY,West Bengal,ENT-REF-155314,71,0.064
ENT-006904,ACCOUNT,Bihar,ENT-REF-832455,71,0.2556
ENT-006905,PHONE,Bihar,ENT-REF-219001,8,0.0145
ENT-006906,PHONE,Madhya Pradesh,ENT-REF-343906,16,0.0874
ENT-006907,ACCOUNT,West Bengal,ENT-REF-929461,62,0.2897
ENT-006908,PHONE,West Bengal,ENT-REF-910998,14,0.299
ENT-006909,MERCHANT,Tamil Nadu,ENT-REF-529143,60,0.0329
ENT-006910,WALLET,Maharashtra,ENT-REF-475532,3,0.0079
ENT-006911,BENEFICIARY,West Bengal,ENT-REF-628320,65,0.0698
ENT-006912,ACCOUNT,West Bengal,ENT-REF-769062,76,0.2118
ENT-006913,ACCOUNT,Karnataka,ENT-REF-493847,56,0.387
ENT-006914,WALLET,Karnataka,ENT-REF-416304,3,0.0998
ENT-006915,MERCHANT,Telangana,ENT-REF-651766,49,0.152
ENT-006916,PHONE,Karnataka,ENT-REF-122599,77,0.2896
ENT-006917,WALLET,Maharashtra,ENT-REF-309427,78,0.5919
ENT-006918,BENEFICIARY,Telangana,ENT-REF-725381,78,0.0935
ENT-006919,ACCOUNT,Karnataka,ENT-REF-319224,50,0.3145
ENT-006920,ACCOUNT,Tamil Nadu,ENT-REF-888342,68,0.3675
ENT-006921,PHONE,Karnataka,ENT-REF-732406,18,0.1433
ENT-006922,ACCOUNT,Bihar,ENT-REF-129811,72,0.1784
ENT-006923,MERCHANT,West Bengal,ENT-REF-996790,22,0.0865
ENT-006924,DEVICE,Rajasthan,ENT-REF-832733,55,0.1102
ENT-006925,PHONE,West Bengal,ENT-REF-759553,41,0.2105
ENT-006926,ACCOUNT,Karnataka,ENT-REF-696564,5,0.3678
ENT-006927,ACCOUNT,Bihar,ENT-REF-635101,31,0.1136
ENT-006928,PHONE,Uttar Pradesh,ENT-REF-817551,76,0.2079
ENT-006929,ACCOUNT,West Bengal,ENT-REF-650150,50,0.1524
ENT-006930,DEVICE,Bihar,ENT-REF-361463,73,0.0783
ENT-006931,PHONE,Delhi,ENT-REF-971393,32,0.1777
ENT-006932,MERCHANT,West Bengal,ENT-REF-446154,50,0.5403
ENT-006933,BENEFICIARY,Bihar,ENT-REF-346218,37,0.3535
ENT-006934,WALLET,Tamil Nadu,ENT-REF-718567,71,0.4116
ENT-006935,DEVICE,Rajasthan,ENT-REF-643832,33,0.4091
ENT-006936,PHONE,Maharashtra,ENT-REF-508089,51,0.0261
ENT-006937,ACCOUNT,Tamil Nadu,ENT-REF-852589,65,0.1311
ENT-006938,DEVICE,Karnataka,ENT-REF-470602,50,0.1888
ENT-006939,PHONE,Delhi,ENT-REF-559153,70,0.2513
ENT-006940,ACCOUNT,Tamil Nadu,ENT-REF-919539,4,0.1611
ENT-006941,DEVICE,Telangana,ENT-REF-641072,56,0.159
ENT-006942,MERCHANT,Rajasthan,ENT-REF-133300,11,0.0561
ENT-006943,BENEFICIARY,Bihar,ENT-REF-178937,8,0.0302
ENT-006944,ACCOUNT,Madhya Pradesh,ENT-REF-589008,39,0.1046
ENT-006945,ACCOUNT,Madhya Pradesh,ENT-REF-755213,68,0.2232
ENT-006946,ACCOUNT,West Bengal,ENT-REF-380869,6,0.0647
ENT-006947,MERCHANT,Telangana,ENT-REF-372616,75,0.1096
ENT-006948,ACCOUNT,Karnataka,ENT-REF-904080,12,0.0197
ENT-006949,ACCOUNT,Delhi,ENT-REF-564925,12,0.1612
ENT-006950,MERCHANT,Rajasthan,ENT-REF-923442,22,0.0312
ENT-006951,MERCHANT,West Bengal,ENT-REF-183771,61,0.1239
ENT-006952,MERCHANT,Telangana,ENT-REF-596087,2,0.1367
ENT-006953,ACCOUNT,Maharashtra,ENT-REF-629779,26,0.1984
ENT-006954,WALLET,Uttar Pradesh,ENT-REF-513214,4,0.0968
ENT-006955,ACCOUNT,Tamil Nadu,ENT-REF-863580,64,0.0582
ENT-006956,PHONE,Tamil Nadu,ENT-REF-754388,19,0.3457
ENT-006957,DEVICE,Telangana,ENT-REF-462615,7,0.1058
ENT-006958,ACCOUNT,Uttar Pradesh,ENT-REF-263959,73,0.0482
ENT-006959,ACCOUNT,Bihar,ENT-REF-520006,43,0.194
ENT-006960,ACCOUNT,Madhya Pradesh,ENT-REF-715985,62,0.2074
ENT-006961,MERCHANT,Maharashtra,ENT-REF-284663,63,0.2551
ENT-006962,WALLET,Madhya Pradesh,ENT-REF-720765,40,0.0977
ENT-006963,ACCOUNT,Delhi,ENT-REF-139011,7,0.2168
ENT-006964,DEVICE,Tamil Nadu,ENT-REF-234161,18,0.3828
ENT-006965,MERCHANT,Delhi,ENT-REF-473685,32,0.0917
ENT-006966,DEVICE,Rajasthan,ENT-REF-189674,30,0.4872
ENT-006967,DEVICE,West Bengal,ENT-REF-473533,9,0.0883
ENT-006968,BENEFICIARY,Maharashtra,ENT-REF-345021,26,0.3754
ENT-006969,ACCOUNT,Maharashtra,ENT-REF-895374,20,0.2751
ENT-006970,ACCOUNT,Uttar Pradesh,ENT-REF-528822,35,0.276
ENT-006971,ACCOUNT,Madhya Pradesh,ENT-REF-210732,10,0.1182
ENT-006972,PHONE,Rajasthan,ENT-REF-936671,69,0.1939
ENT-006973,PHONE,Delhi,ENT-REF-462301,11,0.0907
ENT-006974,DEVICE,Uttar Pradesh,ENT-REF-869301,22,0.2622
ENT-006975,DEVICE,Karnataka,ENT-REF-726899,21,0.0821
ENT-006976,ACCOUNT,Madhya Pradesh,ENT-REF-598958,12,0.3044
ENT-006977,MERCHANT,Tamil Nadu,ENT-REF-958579,8,0.1418
ENT-006978,ACCOUNT,Madhya Pradesh,ENT-REF-392090,62,0.4139
ENT-006979,ACCOUNT,Maharashtra,ENT-REF-634691,68,0.0215
ENT-006980,MERCHANT,West Bengal,ENT-REF-189381,1,0.1091
ENT-006981,ACCOUNT,Bihar,ENT-REF-902992,6,0.1053
ENT-006982,PHONE,Bihar,ENT-REF-920173,10,0.1904
ENT-006983,WALLET,Delhi,ENT-REF-639912,33,0.2098
ENT-006984,ACCOUNT,Karnataka,ENT-REF-798938,74,0.066
ENT-006985,BENEFICIARY,Uttar Pradesh,ENT-REF-232599,33,0.2555
ENT-006986,WALLET,Bihar,ENT-REF-493138,17,0.2082
ENT-006987,ACCOUNT,Maharashtra,ENT-REF-614454,11,0.3836
ENT-006988,WALLET,Bihar,ENT-REF-486308,9,0.0229
ENT-006989,BENEFICIARY,West Bengal,ENT-REF-627895,6,0.0908
ENT-006990,ACCOUNT,Telangana,ENT-REF-713666,54,0.0889
ENT-006991,WALLET,Bihar,ENT-REF-846797,67,0.2558
ENT-006992,DEVICE,Tamil Nadu,ENT-REF-294279,32,0.4219
ENT-006993,BENEFICIARY,Telangana,ENT-REF-145944,79,0.5159
ENT-006994,WALLET,Delhi,ENT-REF-880881,49,0.1362
ENT-006995,WALLET,Bihar,ENT-REF-607701,73,0.0982
ENT-006996,BENEFICIARY,Rajasthan,ENT-REF-708850,48,0.3798
ENT-006997,DEVICE,West Bengal,ENT-REF-383713,31,0.0328
ENT-006998,PHONE,Delhi,ENT-REF-260821,4,0.1281
ENT-006999,WALLET,Uttar Pradesh,ENT-REF-931002,17,0.0223
ENT-007000,PHONE,Bihar,ENT-REF-605438,31,0.215
ENT-007001,PHONE,Delhi,ENT-REF-401511,21,0.4749
ENT-007002,PHONE,Uttar Pradesh,ENT-REF-710185,52,0.0286
ENT-007003,PHONE,Uttar Pradesh,ENT-REF-298135,28,0.1388
ENT-007004,MERCHANT,Bihar,ENT-REF-965660,44,0.1032
ENT-007005,ACCOUNT,Karnataka,ENT-REF-135446,8,0.1404
ENT-007006,BENEFICIARY,Telangana,ENT-REF-767579,60,0.1482
ENT-007007,PHONE,Delhi,ENT-REF-557391,61,0.3931
